name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,DescribeFields,RecordTypeInfos,searchLayoutable,dataTranslationEnabled
PermissionSetGroup,,0PG,Permission Set Group,Permission Set Groups,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,,false,,,,
PermissionSetGroupComponent,,0PM,Permission Set Group Component,Permission Set Group Components,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PermissionSetLicense,,0PL,Permission Set License,Permission Set Licenses,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,,false,,,,
PermissionSetLicenseAssign,,2LA,Permission Set License Assignment,Permission Set License Assignments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PermissionSetTabSetting,,01P,Permission Set Tab Setting,Permission Set Tab Setting,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PersonAccount,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PersonAccountOwnerPowerUser,,1SW,Person Account Owner Power User,Person Account Owner Power Users,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PersonalizationDecision,,9pb,Personalization Decision,Personalization Decisions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,false,,,,
PersonalizationObjective,,4FY,Personalization Objective,Personalization Objectives,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,false,,,,
PersonalizationPoint,,9pp,Personalization Point,Personalization Points,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,false,,,,
PersonalizationRecommender,true,0he,Recommender,Recommenders,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,,false,,,,
PersonalizationSchema,,9ps,Response Template,Response Templates,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,false,,,,
PersonalizationTargetInfo,,6At,Personalization Target Info,Personalization Target Info,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PersonEducation,true,0Sr,Person Education,Person Educations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
PersonEducationOwnerSharingRule,,,Person Education Owner Rule,Person Education Owner Rule,true,true,true,false,OwnerSharingRule,PersonEducation,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PersonEmployment,true,0St,Person Employment,Person Employments,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
PersonEmploymentOwnerSharingRule,,,Person Employment Owner Rule,Person Employment Owner Rule,true,true,true,false,OwnerSharingRule,PersonEmployment,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PersonLanguage,true,0iS,Person Language,Person Languages,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
PersonLanguageOwnerSharingRule,,,Person Language Owner Rule,Person Language Owner Rule,true,true,true,false,OwnerSharingRule,PersonLanguage,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PersonLifeEvent,true,0Yr,Person Life Event,Person Life Events,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
PersonLifeEventOwnerSharingRule,,,Person Life Event Owner Rule,Person Life Event Owner Rule,true,true,true,false,OwnerSharingRule,PersonLifeEvent,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PersonName,true,0i3,Person Name,Person Names,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
PersonNameOwnerSharingRule,,,Person Name Owner Rule,Person Name Owner Rule,true,true,true,false,OwnerSharingRule,PersonName,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PersonTraining,true,0hR,Person Training,Person Trainings,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,,true,,,,
PersonTrainingOwnerSharingRule,,,Person Training Owner Rule,Person Training Owner Rule,true,true,true,false,OwnerSharingRule,PersonTraining,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PgmBasedHlthRskAdjFctr,true,1Cn,Program Based Risk Health Adjustment Factor,Program Based Risk Health Adjustment Factors,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
PgmBasedHlthRskAdjFctrOwnerSharingRule,,,Program Based Risk Health Adjustment Factor Owner Rule,Program Based Risk Health Adjustment Factor Owner Rule,true,true,true,false,OwnerSharingRule,PgmBasedHlthRskAdjFctr,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PgmRebateTypBnftMapping,true,0iM,Program Rebate Type Benefit Mapping,Program Rebate Type Benefit Mappings,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
pi__AsyncRequest__c,true,a6s,AsyncRequest,AsyncRequests,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__AsyncRequest__OwnerSharingRule,,,Owner Rule: AsyncRequest,Owner Rule: AsyncRequest,true,true,true,false,OwnerSharingRule,pi__AsyncRequest__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__AsyncRequest_Settings__c,true,a6r,Public Setting for AsyncRequests,Public Setting for AsyncRequests,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,,true,,,true,
pi__AsyncRequest_Settings__OwnerSharingRule,,,Owner Rule: Public Setting for AsyncRequests,Owner Rule: Public Setting for AsyncRequests,true,true,true,false,OwnerSharingRule,pi__AsyncRequest_Settings__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__Category_Contact_Score__c,true,a6t,Pardot Category Score (Contact),Pardot Category Scores (Contact),true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__Category_Lead_Score__c,true,a6u,Pardot Category Score (Lead),Pardot Category Scores (Lead),true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__Demo_Settings__c,true,a6w,Demo Settings,Demo Settings,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,,true,,,true,
pi__Demo_Settings__OwnerSharingRule,,,Owner Rule: Demo Settings,Owner Rule: Demo Settings,true,true,true,false,OwnerSharingRule,pi__Demo_Settings__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__EngageCampaignRecipient__c,true,a6x,Engage Campaign Recipient,Engage Campaign Recipients,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__EngageCampaignRecipient__OwnerSharingRule,,,Owner Rule: Engage Campaign Recipient,Owner Rule: Engage Campaign Recipient,true,true,true,false,OwnerSharingRule,pi__EngageCampaignRecipient__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__LDFilter__c,true,a6z,Lead Deck Filter,Lead Deck Filters,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__LDFilter__OwnerSharingRule,,,Owner Rule: Lead Deck Filter,Owner Rule: Lead Deck Filter,true,true,true,false,OwnerSharingRule,pi__LDFilter__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__ObjectChangeLog__c,true,a70,ObjectChangeLog,ObjectChangeLogs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__ObjectChangeLog__OwnerSharingRule,,,Owner Rule: ObjectChangeLog,Owner Rule: ObjectChangeLog,true,true,true,false,OwnerSharingRule,pi__ObjectChangeLog__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__Pardot_Scoring_Category__c,true,a75,Pardot Scoring Category,Pardot Scoring Categories,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__Pardot_Scoring_Category__OwnerSharingRule,,,Owner Rule: Pardot Scoring Category,Owner Rule: Pardot Scoring Category,true,true,true,false,OwnerSharingRule,pi__Pardot_Scoring_Category__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__PardotTask__c,true,a71,Pardot Task,Pardot Tasks,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,true,,,true,
pi__PardotTask__OwnerSharingRule,,,Owner Rule: Pardot Task,Owner Rule: Pardot Task,true,true,true,false,OwnerSharingRule,pi__PardotTask__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__Partner_Settings__c,true,a76,Partner Settings,Partner Settings,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,,true,,,true,
pi__Partner_Settings__OwnerSharingRule,,,Owner Rule: Partner Settings,Owner Rule: Partner Settings,true,true,true,false,OwnerSharingRule,pi__Partner_Settings__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
pi__Trigger_Settings__c,true,a78,Public Setting for LogObjectTrigger,Public Setting for LogObjectTrigger,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,,true,,,true,
pi__Trigger_Settings__OwnerSharingRule,,,Owner Rule: Public Setting for LogObjectTrigger,Owner Rule: Public Setting for LogObjectTrigger,true,true,true,false,OwnerSharingRule,pi__Trigger_Settings__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PicklistValueInfo,,4pv,Picklist Value Info,Picklist Value Info,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,,false,,,,
PickTicket,true,0zP,Pick Ticket,Pick Tickets,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
PickTicketAssignment,true,0zN,Pick Ticket Assignment,Pick Ticket Assignments,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,true,,,,
PickTicketOwnerSharingRule,,,Pick Ticket Owner Rule,Pick Ticket Owner Rule,true,true,true,false,OwnerSharingRule,PickTicket,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
PickTicketProduct,true,0zW,Pick Ticket Product,Pick Ticket Products,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,true,,,,
PipelineInspectionListView,,4c2,Pipeline Inspection List View,Pipeline Inspection List Views,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PipelineInspectionSumField,,9xz,Pipeline Inspection Summary Field,Pipeline Inspection Summary Fields,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PipelineInspMetricConfig,,7FT,Pipeline Inspection Metric Configuration,Pipeline Inspection Metric Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
PipelineInspMetricConfigLocalization,,,Translation,Translation,true,true,true,false,Localization,PipelineInspMetricConfig,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
